conversation_id,turn_index,tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2319704,1,2319702,AppleSupport,False,Thu Oct 19 23:43:00 +0000 2017,@672333 We want to help with this. Which apps are you having an issue with?,2319703,2319704
2319704,2,2319703,672333,True,Thu Oct 19 23:44:32 +0000 2017,"@AppleSupport Mostly my main apps such as whatsapp, line, twitter, instagram, facebook, etc",2319705,2319702
2319704,3,2319705,AppleSupport,False,Fri Oct 20 00:02:28 +0000 2017,@672333 Reinstalling these apps can fix many issues. Let’s try doing that step: https://t.co/fUZ0NRJxcn,2319706,2319703
2319704,4,2319706,672333,True,Fri Oct 20 00:11:39 +0000 2017,"@AppleSupport Haha already, nothings change :)",,2319705
2319816,0,2319816,672348,True,Thu Oct 19 23:19:14 +0000 2017,@AppleSupport  please answer my call my Apple ID is disabled and I don’t know why. https://t.co/fmSZJ4YROF,2319814,
2319816,1,2319814,AppleSupport,False,Thu Oct 19 23:32:35 +0000 2017,@672348 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,2319815,2319816
2319816,2,2319815,672348,True,Thu Oct 19 23:33:18 +0000 2017,@AppleSupport Already fixed,,2319814
2319856,0,2319856,672361,True,Mon Nov 13 04:09:48 +0000 2017,@115858 ...can we please update this iOS and get of the annoying “I” error. It’s 2017. We have to be able to solve this now!,2319855,
2319856,1,2319855,AppleSupport,False,Mon Nov 13 13:10:54 +0000 2017,"@672361 We want your keyboard working for you; we'll do all we can to help. To start, we released iOS 11.1.1 which is meant to address this issue. If you haven't already, let's update with these steps: https://t.co/ahjigcvFRG https://t.co/GDrqU22YpT",,2319856
2319866,0,2319866,672364,True,Mon Nov 13 04:03:35 +0000 2017,@115858 y’all need to fix this “l” before y’all lose everyone’s money.. this glitch mad annoying,2319865,
2319866,1,2319865,AppleSupport,False,Mon Nov 13 13:07:29 +0000 2017,@672364 Thanks for reaching out! This issue has been fixed with the latest iOS 11.1.1 update. You can find out more information here: https://t.co/xXaXeeSRt9 Be sure to back up your iPhone before updating.,,2319866
2320081,0,2320081,672415,True,Mon Nov 13 04:27:47 +0000 2017,Hey @115858 - what’s up with these symbols replace capital i’s...? Kind of annoying.,2320080,
2320081,1,2320080,AppleSupport,False,Mon Nov 13 13:24:29 +0000 2017,"@672415 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",,2320081
2320106,0,2320106,576616,True,Mon Nov 13 04:03:33 +0000 2017,"Rented a 4K movie on the 4K Apple TV and the audio was out of sync with the video by more than a second.
Thinking maybe hardware issue I tried downloading it on my iPad and it was the same. Good job @AppleSupport","2320107,2320108,2320109,2320110,2320111,2320105,2320112",
2320106,1,2320105,AppleSupport,False,Mon Nov 13 13:19:31 +0000 2017,"@576616 We want to make sure that those movies you rent work well for you, and with this happening on more than one device we're going to want to have our iTunes Store team take a look. You can reach them here to start: https://t.co/SDIe7UiyJN",,2320106
2320131,0,2320131,672428,True,Mon Nov 13 04:09:29 +0000 2017,@AppleSupport why must the iphone 7 die 8 times a day,2320130,
2320131,1,2320130,AppleSupport,False,Mon Nov 13 13:17:33 +0000 2017,"@672428 We want your iPhone working for you; we'll do all we can to help. To get started, Does your iPhone battery drain completely before it shuts down, or does it shut down at random percentages?",,2320131
2320378,0,2320378,672482,True,Mon Nov 13 04:52:16 +0000 2017,Apple is a multi billion dollar corporation and they still haven’t fixed the “I️” glitch yet.. wtf @115858 ??,2320377,
2320378,1,2320377,AppleSupport,False,Mon Nov 13 13:41:00 +0000 2017,"@672482 We recently released iOS 11.1.1, so go ahead and upgrade to that latest version, then let us know how things go from there. This article will guide you: https://t.co/80YRnjDFDk",,2320378
2320385,0,2320385,672485,True,Mon Nov 13 04:32:30 +0000 2017,@AppleSupport Seems to be a bug with new high sierra update - media buttons no longer control background iTunes music but instead respond to current foreground app (ie. safari)- is this a bug or just a crap intentional change?,2320383,
2320385,1,2320383,AppleSupport,False,Mon Nov 13 13:40:32 +0000 2017,"@672485 Thanks for reaching out about the changes to the function keys for controlling multimedia. If you have a moment, we would greatly appreciate your recommendations and suggestions via our website: https://t.co/oWzjJxkvlC",2320384,2320385
2320385,2,2320384,672485,True,Mon Nov 13 17:09:31 +0000 2017,"@AppleSupport So are you saying it is in fact an intentional change? If so, is there currently any way to change which apps can be controlled with the media shortcut keys?",2320386,2320383
2320385,3,2320386,AppleSupport,False,Mon Nov 13 18:22:00 +0000 2017,"@672485 Our apologies for the confusion. We want to make sure we're understanding the behavior exactly right. Go to System Preferences &gt; Keyboard, and tell us if you have ""Use F1, F2, etc. keys as standard function keys"" checked. Send us a DM with the answer. https://t.co/GDrqU22YpT",,2320384
2320602,0,2320602,672541,True,Mon Nov 13 12:42:48 +0000 2017,"@116333 Hey there, I got laid by Istanbul Zorlu Center Apple Store.Please could you help me, Im a victim here.",2320600,
2320602,1,2320600,AppleSupport,False,Mon Nov 13 13:55:28 +0000 2017,"@672541 We'd like to look into this for you. Please DM us the details of what you're experiencing, and we'll go from there. https://t.co/GDrqU22YpT",2320601,2320602
2320602,2,2320601,672541,True,Mon Nov 13 20:48:46 +0000 2017,"@AppleSupport @116333 @AppleSupport                                         DM check out
thank you",,2320600
2320616,0,2320616,672547,True,Mon Nov 13 05:20:48 +0000 2017,@AppleSupport My Notifications aren’t popping up.,2320614,
2320616,1,2320614,AppleSupport,False,Mon Nov 13 13:52:33 +0000 2017,"@672547 Hey, we'll take a look at the notifications to see what's going on. First, can you tell us which notifications you're referring to? Also, which device are we working with and what's the software version?",2320615,2320616
2320616,2,2320615,672547,True,Mon Nov 13 14:01:01 +0000 2017,@AppleSupport Messages Snapchat instagram notifications On the iPhone 6s iOS 11.2,2320617,2320614
2320616,3,2320617,AppleSupport,False,Mon Nov 13 15:55:26 +0000 2017,@672547 Got it. Let's go ahead and meet in DM and we'll continue there. https://t.co/GDrqU22YpT,,2320615
2320620,0,2320620,672548,True,Mon Nov 13 04:47:43 +0000 2017,Why is my iPhone uncontrollably overexposing &amp; making ALL of my photos blurry now. Come on @115858 it used to be amazing what happened 😭 my photos from my vacation are awful,2320618,
2320620,1,2320618,AppleSupport,False,Mon Nov 13 13:52:33 +0000 2017,"@672548 We want you to be able to enjoy the camera and capture those memories! Let's look into what's going on with the camera. What iOS version are you on, and have you noticed any difference in the front camera too?",2320619,2320620
2320620,2,2320619,672548,True,Mon Nov 13 17:53:42 +0000 2017,@AppleSupport I’m on iOS 11.1.1 and I don’t really use the front camera much so I truly couldn’t tell you if there’s a difference there. My husband is also on the same iOS and is having a similar overexposure problem,2320621,2320618
2320620,3,2320621,AppleSupport,False,Mon Nov 13 18:59:27 +0000 2017,"@672548 Alright, understood. What app are you using to take photos with when this happens? Please use the same app to check the exposure levels with the front facing camera.",2320622,2320619
2320620,4,2320622,672548,True,Mon Nov 13 19:17:52 +0000 2017,@AppleSupport I’m not using an app I’m using the camera itself. My apps (Snapchat etc.) are fine but the actual camera with my camera roll are not working properly. I’ve been having to use apps to take decent photos now,"2320623,2320624",2320621
2320620,5,2320623,672548,True,Mon Nov 13 19:19:08 +0000 2017,@AppleSupport Front camera does not appear to have the same exposure problems but I’m limited to checking in my work setting right now,,2320622
2320620,6,2320624,AppleSupport,False,Mon Nov 13 19:58:40 +0000 2017,@672548 We understand. Let's take a closer look at this issue together in DM! https://t.co/GDrqU22YpT,,2320622
2320631,0,2320631,672551,True,Mon Nov 13 08:25:01 +0000 2017,@116333 have bought IPhone X. Wonderful phone but experience shattered  by lousy service from Apple agent Nysa. Help !,2320630,
2320631,1,2320630,AppleSupport,False,Mon Nov 13 13:49:58 +0000 2017,@672551 We'd love to assist. Which country are you currently in? DM us here to get started: https://t.co/GDrqU22YpT,,2320631
2321159,0,2321159,672653,True,Sun Nov 26 16:21:57 +0000 2017,@AppleSupport abicim şu konum servisi ayarını bi kısayola koyun rica ediyorum 😒,2321157,
2321159,1,2321157,AppleSupport,False,Sun Nov 26 16:38:54 +0000 2017,@672653 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,2321158,2321159
2321159,2,2321158,672653,True,Mon Nov 27 08:16:25 +0000 2017,@AppleSupport Canım hiç öpmim yılan sevmiyorum 😊,,2321157
2321197,0,2321197,672661,True,Thu Oct 19 23:52:30 +0000 2017,"Updated my phone to iOS 11.0.3 and now my phone won’t stay connected to the WiFi. Cheers @115858 @AppleSupport, there’s my data gone!",2321196,
2321197,1,2321196,AppleSupport,False,Thu Oct 19 23:58:25 +0000 2017,@672661 Using Wi-Fi on your iPhone to save data is important. Let's take a look at this for you in DM. https://t.co/GDrqU22YpT,,2321197
2321206,0,2321206,672663,True,Thu Oct 19 23:26:32 +0000 2017,@AppleSupport help I try to update the ios of my iphone and is giving error what I do???,2321205,
2321206,1,2321205,AppleSupport,False,Thu Oct 19 23:53:38 +0000 2017,@672663 Let’s work together to get your iPhone up-to-date. Which iPhone are you using? Do you receive a specific error message?,,2321206
2321227,0,2321227,672666,True,Thu Oct 19 23:39:01 +0000 2017,"@115858 since I downloaded iOS 11, my iPhone is having sooo many problems... @AppleSupport",2321226,
2321227,1,2321226,AppleSupport,False,Thu Oct 19 23:49:00 +0000 2017,@672666 We want to help. DM us with more detail and we'll meet you there. https://t.co/GDrqU22YpT,,2321227
2321230,0,2321230,672667,True,Sun Nov 26 15:59:22 +0000 2017,"My iPhone X constantly freezes, will get stuck in landscape mode, won’t present me with the passcode screen, and generally won’t respond to gestures. Probably the worst phone I’ve had in 9 years. @AppleSupport","2321228,2321231,2321232",
2321230,1,2321228,AppleSupport,False,Sun Nov 26 16:22:29 +0000 2017,"@672667 We're here for you. Send us a DM with your iPhone's current iOS version, and we'll take a closer look at these issues together there. https://t.co/GDrqU22YpT",2321229,2321230
2321230,2,2321229,672667,True,Sun Nov 26 16:42:35 +0000 2017,@AppleSupport Okay. I did that. Now what.,,2321228
2321240,0,2321240,597206,True,Sun Nov 26 15:48:13 +0000 2017,@AppleSupport babe what’s happening? My iPad has looked like this for days and won’t function? https://t.co/GaULHVtya5,"2321241,2321239",
2321240,1,2321239,AppleSupport,False,Sun Nov 26 16:16:00 +0000 2017,@597206 Thanks for reaching out. That screen is letting you know that you need to connect your iPad to iTunes on your computer to restore it. This article will guide you: https://t.co/iYLZzFD8qZ,,2321240
2321361,0,2321361,672696,True,Mon Nov 13 06:47:25 +0000 2017,"@AppleSupport The Numbers application on Mac is able to perform polynomial regression analysis - it generates an equation for a trendline in a chart, on which it shows the formula and R^2 value. How do I get those values into a spreadsheet automatically?",2321360,
2321361,1,2321360,AppleSupport,False,Mon Nov 13 14:10:00 +0000 2017,@672696 We'd want to get you in touch with our App Support team to assist. You can reach them here: https://t.co/IBIY3vMgPj,,2321361
2321391,0,2321391,672703,True,Mon Nov 13 05:40:44 +0000 2017,Can I️ get you any lemons or chopsticks? https://t.co/ZUtzS7Ed2s,2321390,
2321391,1,2321390,672703,True,Mon Nov 13 05:44:26 +0000 2017,The glitch makes me wanna die pls fix this @115858,2321389,2321391
2321391,2,2321389,AppleSupport,False,Mon Nov 13 14:05:54 +0000 2017,@672703 Helping is our priority. Can you please let us know what issue you're experiencing and on which device?,,2321390
2321400,0,2321400,672707,True,Mon Nov 13 06:02:32 +0000 2017,Why is my Final Cut Pro X keeps crashing after I updated to high Sierra?  @AppleSupport,2321398,
2321400,1,2321398,AppleSupport,False,Mon Nov 13 14:05:27 +0000 2017,@672707 Hey there. Thanks for reaching out to us. We're always happy to help. Have you checked the App Store for any Final Cut updates?,2321399,2321400
2321400,2,2321399,672707,True,Wed Nov 15 11:45:42 +0000 2017,@AppleSupport Yeap found an update. I’ll get back if the problem persist. Thanks,,2321398
2321403,0,2321403,672708,True,Mon Nov 13 06:12:14 +0000 2017,"@AppleSupport Hey Apple, I barely get 10-hour screen time on my brand new iPhone 7... With the battery case installed! On iOS 11. Is this a joke? Won’t wait for an update. Never buy another iPhone again. This is ridiculous. Like... with 4500 mAh? Come on, man...",2321401,
2321403,1,2321401,AppleSupport,False,Mon Nov 13 14:05:01 +0000 2017,"@672708 We can help with battery life. Do you know what version of the iOS is on the device?  If not, you can check under Settings &gt; General &gt; About &gt; Version.",2321402,2321403
2321403,2,2321402,672708,True,Mon Nov 13 16:15:57 +0000 2017,"@AppleSupport I have the latest version, 11.1.1. Can you please confirm, I’m planning to move all my photos to iCloud and erase the device completely. Then, I would set it up as a new phone. I heard this can help dramatically with battery life. Looks like the back up is the culprit in my case.",2321404,2321401
2321403,3,2321404,AppleSupport,False,Mon Nov 13 17:07:30 +0000 2017,"@672708 This is a step you could try if there are some apps in which are causing the issue. You would be able to restore as new using these steps: https://t.co/swvuDDNFQT
Though, we can look into this further with you. DM us here with details of your battery issue: https://t.co/GDrqU22YpT",,2321402
2321406,0,2321406,672709,True,Mon Nov 13 05:24:26 +0000 2017,@115858 WHAT THE F**K IS WRONG WITH THE LETTER “I” IT DOESNT LOOK LIKE THIS: I️,2321405,
2321406,1,2321405,AppleSupport,False,Mon Nov 13 14:05:01 +0000 2017,"@672709 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",,2321406
2321415,0,2321415,672712,True,Mon Nov 13 05:29:13 +0000 2017,I’ve grown so much in the past 8 months and it feels SO DAMN GOOD to be a better version of myself  than I️ was just a year ago 🖤,2321414,
2321415,1,2321414,672712,True,Mon Nov 13 05:37:27 +0000 2017,Lol thanks for messing up my tweet stupid @115858 glitch,2321413,2321415
2321415,2,2321413,AppleSupport,False,Mon Nov 13 14:04:00 +0000 2017,@672712 We want to make sure all your tweets come out right! We've got an update that solves that issue in iOS. Could you let us know which version you are using? You can check that in Settings &gt; General &gt; About.,,2321414
2321452,0,2321452,672723,True,Mon Nov 13 05:26:31 +0000 2017,@AppleSupport I’ve deleted my life out my phone and it still says I have zero free space.,2321450,
2321452,1,2321450,AppleSupport,False,Mon Nov 13 13:58:44 +0000 2017,"@672723 We know storage can be a challenge where there's so many things to enjoy like apps and pictures. You can see: https://t.co/dREC7Rk0Qk for some ideas on trying to make the most of the space. If you have any questions or concerns about what you see, let us know!",2321451,2321452
2321452,2,2321451,672723,True,Mon Nov 13 14:54:13 +0000 2017,@AppleSupport I've deleted just about everything and I still don't have any space.,2321453,2321450
2321452,3,2321453,AppleSupport,False,Mon Nov 13 16:20:01 +0000 2017,@672723 We'd like to look into this you. Restart your iPhone and DM us if you still see no change to your storage. https://t.co/GDrqU22YpT,,2321451
2321867,0,2321867,672823,True,Mon Nov 13 07:22:51 +0000 2017,"@115858 y’all need to fix this glitch going on , me can’t use that letter because it comes out looking like this I️ and then me look dumb so pls fix and me will love u forever",2321866,
2321867,1,2321866,AppleSupport,False,Mon Nov 13 14:23:31 +0000 2017,@672823 We would like to help fix your iPhone.  Which iOS version are you running?  You can check under Settings &gt; General &gt; About.,,2321867
2321910,0,2321910,672836,True,Mon Nov 13 07:02:28 +0000 2017,my phone home button and touch screen randomly stopped working so now i  can’t do anything (: great @115858,2321909,
2321910,1,2321909,AppleSupport,False,Mon Nov 13 14:19:01 +0000 2017,@672836 Let's see if we can get it working properly again. Check out the steps in this article for assistance: https://t.co/8MvHMFZ83h,,2321910
2321959,0,2321959,410765,True,Mon Nov 13 06:30:10 +0000 2017,@AppleSupport is there a way to get iOS 10 back? I am not a fan of iOS 11,2321958,
2321959,1,2321958,AppleSupport,False,Mon Nov 13 14:15:00 +0000 2017,"@410765 We're here for you. What's happening with your iOS device? At this time, reverting to iOS 10 is not supported, but we'd be happy to assist.",,2321959
2321968,0,2321968,672848,True,Mon Nov 13 06:30:53 +0000 2017,my earphones went THROUGH THE WASHER AND DRYER @AppleSupport does this cover my warranty?,2321967,
2321968,1,2321967,AppleSupport,False,Mon Nov 13 14:14:00 +0000 2017,"@672848 That is never what we want to hear. Here is a link to our warranty information: https://t.co/DdDM6TezVe

If you would like to discuss repair or replacement options, reach out to us in DM. https://t.co/GDrqU22YpT",,2321968
2322096,0,2322096,672880,True,Wed Nov 08 00:08:10 +0000 2017,@115858 needs to hurry up &amp; fix this I️ issue 🙄🤬🤬🤬,2322094,
2322096,1,2322094,AppleSupport,False,Wed Nov 08 00:44:27 +0000 2017,@672880 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,2322095,2322096
2322096,2,2322095,672880,True,Wed Nov 08 02:30:01 +0000 2017,@AppleSupport I hope it works 🤞🏽,2322097,2322094
2322096,3,2322097,672880,True,Wed Nov 08 02:30:21 +0000 2017,@AppleSupport Niceee,,2322095
2322520,0,2322520,672982,True,Mon Nov 13 07:39:05 +0000 2017,@115858 work harder to fix the issues #mov doesn’t play on #iPhone X #battery not fully charging #iPhone doesn’t response in cold weather,2322519,
2322520,1,2322519,AppleSupport,False,Mon Nov 13 14:35:36 +0000 2017,@672982 We'd like to look into this with you. DM us and we'll get started. https://t.co/GDrqU22YpT,,2322520
2322558,0,2322558,672993,True,Mon Nov 13 07:45:12 +0000 2017,"hi @AppleSupport 

my iphone’s touch screen sensitivity is acting way crazy after updating to ios 11.1.1

any quick fix you can suggest?

thank you!",2322556,
2322558,1,2322556,AppleSupport,False,Mon Nov 13 14:29:56 +0000 2017,"@672993 Thank you for reaching out. We want to help. To start, can you tell us a bit more about what is happening so we can find the best solution for you?",2322557,2322558
2322558,2,2322557,672993,True,Mon Nov 13 14:38:37 +0000 2017,@AppleSupport DM’ed you.,,2322556
2322634,0,2322634,673013,True,Thu Oct 19 23:35:44 +0000 2017,@AppleSupport I don’t understand why there isn’t an easy way to block spam texts just like phone calls. Am I missing something? https://t.co/bADb2YEG0O,2322632,
2322634,1,2322632,AppleSupport,False,Fri Oct 20 00:08:27 +0000 2017,@673013 Thanks for reaching out. You can filter iMessages or block specific contacts with the steps here: https://t.co/eXOsiiLMs2,2322633,2322634
2322634,2,2322633,673013,True,Fri Oct 20 00:09:57 +0000 2017,"@AppleSupport Oh thanks, I WAS missing a step. Keep up the good work!",2322635,2322632
2322634,3,2322635,AppleSupport,False,Fri Oct 20 00:16:25 +0000 2017,"@673013 It's our pleasure. If there's anything you need in the future, reach out.",,2322633
2324547,0,2324547,673397,True,Tue Oct 31 00:30:36 +0000 2017,@AppleSupport updated my iPhone 7 to iOS 11.0.3 and battery life is horrendous. 97% to 3% during 1 hour workout (only 2 apps going) #help,2324546,
2324547,1,2324546,AppleSupport,False,Tue Oct 31 00:41:30 +0000 2017,@673397 Let us help you get this sorted out. DM us so we can better assist you: https://t.co/GDrqU22YpT,,2324547
2330952,0,2330952,674800,True,Fri Oct 20 00:44:05 +0000 2017,Hi @AppleSupport 🙋🏻 I recently changed my pw + set up 2FA &amp; then managed to get myself locked out of my account by forgetting the new pw...,2330951,
2330952,1,2330951,AppleSupport,False,Fri Oct 20 01:02:28 +0000 2017,@674800 Oh no! We want to assist you in this. Check out our article https://t.co/RONuUjClwW,,2330952
2335084,0,2335084,675687,True,Fri Oct 20 01:42:47 +0000 2017,"@AppleSupport Hello, I would like to know if iPhone 8 model A1905 is available to buy in Apple store in Australia ? Thanks",2335082,
2335084,1,2335082,AppleSupport,False,Fri Oct 20 02:20:00 +0000 2017,@675687 Thanks for reaching out! We recommend checking with our Online Sales Support Team for more help: https://t.co/8yjRd1Xo0i,2335083,2335084
2335084,2,2335083,675687,True,Fri Oct 20 02:28:54 +0000 2017,"@AppleSupport Hi, I am unable to find a link to contact the sales support for australia :(",2335085,2335082
2335084,3,2335085,AppleSupport,False,Fri Oct 20 03:14:00 +0000 2017,@675687  Take a look at this link: https://t.co/4ntnWec72t,,2335083
2335243,0,2335243,675721,True,Fri Oct 20 01:54:41 +0000 2017,I cannot stand how broke my stupid iPhone is since the update. Im so over it @115858,2335242,
2335243,1,2335242,AppleSupport,False,Fri Oct 20 02:38:29 +0000 2017,@675721 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,,2335243
2335543,0,2335543,545378,True,Fri Oct 20 02:12:06 +0000 2017,"Since updating my @115858 iPhone, I can no longer send texts to people on other systems (i.e. droid) but can send to other iPhone users 🤷🏼‍♀️",2335542,
2335543,1,2335542,AppleSupport,False,Fri Oct 20 02:50:00 +0000 2017,@545378 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,,2335543
2335545,0,2335545,675785,True,Fri Oct 20 02:07:15 +0000 2017,"@AppleSupport 11.0.3 a disaster for my iPad. Can’t find anything, pain to switch b/t safari and apps, bar at bottom w/ Safari disappeared.",2335544,
2335545,1,2335544,AppleSupport,False,Fri Oct 20 02:45:33 +0000 2017,@675785 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,,2335545
2335858,0,2335858,675574,True,Fri Oct 20 02:14:31 +0000 2017,"@AppleSupport so, i was talking to one of you guys and now i cant reply but i just want you to kno im still here... someone pls help me get support again because this is ridiculous https://t.co/awsxCj7QxM","2335859,2335857",
2335858,1,2335857,AppleSupport,False,Fri Oct 20 03:01:32 +0000 2017,@675574 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,,2335858
2341731,0,2341731,677362,True,Mon Nov 13 12:05:50 +0000 2017,@AppleSupport @115858 what the fuck https://t.co/Jgcp81Faux,2341730,
2341731,1,2341730,AppleSupport,False,Mon Nov 13 15:21:29 +0000 2017,@677362 We want to help. Let's continue in DM. https://t.co/GDrqU22YpT,,2341731
2341733,0,2341733,677363,True,Mon Nov 13 12:01:07 +0000 2017,"I’m using iPhone 6s 64GB after updating iOS 11 &amp; 11.1.1 the battery life is not good, it get low and low. If this type of critical problems comes with iPhone then why should people buy such expensive iPhone.@AppleSupport","2341732,2341734,2341735,2341736,2341737",
2341733,1,2341732,AppleSupport,False,Mon Nov 13 15:20:54 +0000 2017,@677363 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,,2341733
2341733,2,2341736,692560,True,Tue Nov 14 15:02:41 +0000 2017,"@677363 @AppleSupport Same problem with an iPhone 6 64GB.
#Apple, you’re losing customers #trust and #credibility",2408482,2341733
2341733,3,2408482,AppleSupport,False,Tue Nov 14 16:09:07 +0000 2017,@692560 We know how important battery life is. Click here to connect with us in DM and provide us with the software version you're using: https://t.co/GDrqU22YpT,,2341736
2341764,0,2341764,677367,True,Mon Nov 13 11:30:59 +0000 2017,Check out this ios 11.1 icon shake while pending deletion bug. @115858 @91695 #ios11 https://t.co/rsUTG0soa8,2341762,
2341764,1,2341762,AppleSupport,False,Mon Nov 13 15:18:00 +0000 2017,@677367 We'd be happy to look into what's going on with the apps not shaking initially. Which iPhone are you noticing this on?,2341763,2341764
2341764,2,2341763,677367,True,Wed Nov 15 02:02:43 +0000 2017,@AppleSupport 7 Plus,2341765,2341762
2341764,3,2341765,AppleSupport,False,Wed Nov 15 02:16:51 +0000 2017,@677367 Thank you for that information.  Please back up and update to our latest iOS 11.1.1 and let us know if the issue persists. These steps here will walk you through the process: https://t.co/ahjigcvFRG,,2341763
2341809,0,2341809,677382,True,Mon Nov 13 11:03:06 +0000 2017,#imessage blank screen? Delivered? @AppleSupport #iOS111 https://t.co/55JzMR1epX,2341807,
2341809,1,2341807,AppleSupport,False,Mon Nov 13 15:13:00 +0000 2017,@677382 We'll gladly assist in any way we can. Does this persist after quitting the Messages app and relaunching or after rebooting the device? What device are you using and what iOS version is it running?,2341808,2341809
2341809,2,2341808,677382,True,Tue Nov 14 07:28:24 +0000 2017,@AppleSupport #iOS111 #iphone6s Needs rebooting. Now it works fine.,,2341807
2341840,0,2341840,677389,True,Mon Nov 13 11:11:05 +0000 2017,Need some updates for this Face ID feature @AppleSupport @115858 it’s only been working like 60% of the time,2341838,
2341840,1,2341838,AppleSupport,False,Mon Nov 13 15:09:00 +0000 2017,@677389 We'd like to help out. Could you Direct Message us and let us know what iOS version you're using? https://t.co/GDrqU22YpT,2341839,2341840
2341840,2,2341839,677389,True,Mon Nov 13 20:29:07 +0000 2017,@AppleSupport  https://t.co/psldSt7Cv5,2341841,2341838
2341840,3,2341841,AppleSupport,False,Mon Nov 13 21:06:02 +0000 2017,@677389 Could you Direct Message us so we can look into this further? https://t.co/GDrqU22YpT,,2341839
2341845,0,2341845,677391,True,Mon Nov 13 10:49:41 +0000 2017,"@AppleSupport On November 15th, an apple store will open in Cyprus. Is it official apple store or is it just another store, supporting apple products and support? Thank you.",2341844,
2341845,1,2341844,AppleSupport,False,Mon Nov 13 15:08:31 +0000 2017,@677391 At this time we don't have any information as to the type of store due to open. You can check out https://t.co/rDpW94G4Wv for a listing of Apple Authorized locations in Cyprus.,,2341845
2341853,0,2341853,677394,True,Mon Nov 13 10:37:04 +0000 2017,"@AppleSupport the iPhone X battery dies so fast, I had 100% and it’s nearly run out 1 hour later. L.",2341852,
2341853,1,2341852,AppleSupport,False,Mon Nov 13 15:07:00 +0000 2017,"@677394 We're very happy to look into your battery with you. Please let us know which version of iOS 11 is installed on your new iPhone X. If the version is not iOS 11.1.1, please follow these instructions to update it: https://t.co/oKZOdSPLR1",,2341853
2341877,0,2341877,677400,True,Mon Nov 13 10:19:01 +0000 2017,@AppleSupport i have ipad pro since updates on airplane mode keeps turn on wifi and bltooth on its own and music app freezes randomly?,2341876,
2341877,1,2341876,AppleSupport,False,Mon Nov 13 15:04:00 +0000 2017,@677400 Thanks for the mention. Let's work on the Airplane Mode issue first if that's OK. Could you give us a little more detail? Is Wi-Fi and Bluetooth turning back on after you disable Airplane Mode?,,2341877
2342895,0,2342895,286322,True,Mon Nov 13 09:17:08 +0000 2017,@115858 @118936 @AppleSupport @90990 I’ve been charged twice after amending my subscription email how do I get refunded?,2342893,
2342895,1,2342893,AppleSupport,False,Mon Nov 13 14:48:00 +0000 2017,@286322 Thanks for reaching out. You can contact our iTunes Store team for assistance here: https://t.co/SDIe7UiyJN,2342894,2342895
2342895,2,2342894,286322,True,Mon Nov 13 15:15:53 +0000 2017,@AppleSupport Was handled amazingly by Mary 🙌🏼🙌🏼,,2342893
2342991,0,2342991,677657,True,Thu Nov 09 09:19:20 +0000 2017,Hallo @115858 seit dem neuen iOS update erkennt mein Autoradio (@91720) mein #iphone nicht mehr. Was tun? neues Auto oder #android Handy? https://t.co/bn10uCoj3O,2342989,
2342991,1,2342989,AppleSupport,False,Thu Nov 09 15:19:06 +0000 2017,@677657 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,2342990,2342991
2342991,2,2342990,677657,True,Mon Nov 13 15:06:09 +0000 2017,@AppleSupport Danke Apple! Nach dem letzten Softwareupdate funktionieren Handy und Auto wieder miteinander. Jetzt muss ich doch kein #Android kaufen 😜,,2342989
2343632,0,2343632,578706,True,Mon Nov 13 12:41:52 +0000 2017,"@115858 @AppleSupport @115858 
I lost my bill, warranty card, box and accessories of my phone in train while traveling. Im unable to get the bill xerox from your service centre here. Vould you help me somehow? https://t.co/NQfcq5VpzP",2343631,
2343632,1,2343631,578706,True,Mon Nov 13 12:42:24 +0000 2017,@115858 @AppleSupport Imei number is in the picture,2343630,2343632
2343632,2,2343630,AppleSupport,False,Mon Nov 13 15:56:01 +0000 2017,@578706 We're happy to see what we can do to help you out. Please join us in DM. https://t.co/GDrqU22YpT,,2343631
2343652,0,2343652,677813,True,Mon Nov 13 13:00:15 +0000 2017,My iphone 7 is frozen like this for the last 2 hours i tried to force rest and still not working.. i think @115858 really dont want us to use their phones no more @AppleSupport https://t.co/DQbcQpDAzZ,2343650,
